source_id,post_id,tweeted_at,longitude,latitude,lonlat,geo_0,geo_1,geo_2,geo_3,place_id,place_name,place_category_1,place_category_2,place_category_3,user_id,user_screen_name,user_lang,gender,nationality,text,text_lang,trimmed_text,trimmed_text2,text_status,url,image_url,created_at,updated_at,living_pref,living_city,working_pref,working_city,media_id,hour,city_code,pref_code
3,1465266222841438214,2021-11-29 19:27:45+09,140.33941448,36.30950138,0101000020E6100000716CC17BDC8A61405C95C0BD9D274240,茨城県,笠間市,,,4bdf66c90ee3a593c42934b0,友部SA (下り),交通施設,その他交通施設,サービスエリア,768645413419126785,thihaya04,,,JP,"チンパン🚗 (@ 友部SA (下り) in 笠間市, 茨城県) https://t.co/wHvEc5izZi",,チンパン🚗,"['チンパン', '友部', 'SA', '下り']",1,https://www.swarmapp.com/c/iLUvxNYrYQ5,,2021-11-29 20:45:03,2021-11-29 20:45:03,茨城県,つくば市,茨城県,つくば市,2,19,8216.0,8.0
4,1465266206118760456,2021-11-29 19:27:41+09,138.24071,34.873111,0101000020E61000003F3A75E5B34761409163EB19C26F4140,静岡県,藤枝市,,,50de7644e4b053b5e8b792a1,阿同珈琲店,飲食,喫茶・軽食・デザート,コーヒーショップ,86556329,tetsu_yan,,,JP,"シーシェパード見てるか～？ (@ 阿同珈琲店 in 藤枝市, 静岡県) https://t.co/CW834KfIAw https://t.co/MWQlRQrWCc",,シーシェパード見てるか～?,"['シーシェパード', '見', 'るか', '阿', '珈琲']",1,https://www.swarmapp.com/c/5B7D6NKRHVM,https://fastly.4sqi.net/img/general/1200x630/92279219_saOjaXhrZc7dvdYyXA12PRxOr8CpiotROeaFs1RzOgU.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,静岡県,藤枝市,静岡県,藤枝市,2,19,22214.0,22.0
3,1465266174267113475,2021-11-29 19:27:33+09,135.01422494,34.73105205,0101000020E6100000CD82DC8774E060403E36131D935D4140,兵庫県,神戸市 西区,,,5c687a4afe3740002cb5c93c,山崎製パン神戸工場,その他,その他,工場,763643669807112193,hardy1961nt,,,JP,"I'm at 山崎製パン神戸工場 in 神戸市西区, 兵庫県 https://t.co/kXzhBGKFwH",,,"['山崎製パン', '神戸', '工場']",0,https://www.swarmapp.com/c/icnzw1IZbyi,,2021-11-29 20:45:03,2021-11-29 20:45:03,京都府,京都市 伏見区,京都府,宇治市,2,19,28111.0,28.0
3,1465266165111001089,2021-11-29 19:27:31+09,139.415128,35.699918,0101000020E6100000EDF483BA486D6140DCF0BBE996D94140,東京都,立川市,,,5e8017cdd7916d000779ad8b,つばさ家,飲食,麺専門店,ラーメン屋,75304702,kikyou0226,,,JP,"メシ (@ つばさ家 in 立川市, 東京都) https://t.co/M0U36rGd4O",,,"['メシ', 'つばさ', '家']",0,https://www.swarmapp.com/c/6wJA8REsN8o,,2021-11-29 20:45:03,2021-11-29 20:45:03,東京都,立川市,東京都,立川市,2,19,13202.0,13.0
4,1465266150858760196,2021-11-29 19:27:28+09,139.714280069,35.633609809,0101000020E61000004511E061DB766140370A50201AD14140,東京都,目黒区,,,4b6a8091f964a5200ad72be3,とんかつ とんき,飲食,和食専門店,とんかつ屋,2192424692,kaen_uni,,,JP,"I'm at とんかつ とんき in 目黒区, 東京都 https://t.co/GpN1taMKqA",,,"['とんかつ', 'とん']",0,https://www.swarmapp.com/c/dMwCyPdP1j9,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,石川県,金沢市,2,19,13110.0,13.0
4,1465266128637374467,2021-11-29 19:27:23+09,137.777375,34.724235,0101000020E61000004C378941E03861402DCF83BBB35C4140,静岡県,浜松市 東区,,,55157efc498ef873a9d5e57a,ホテル ルートイン 浜松ディーラー通り,宿泊,ホテル・旅館,ビジネスホテル,1005640837173108737,urawa_akkun,,,JP,"I'm at ホテルルートイン 浜松ディーラー通り in 浜松市, 静岡県 https://t.co/co1i5XHxll",,,"['ホテルルートイン', '浜松', 'ディーラー', '通り']",0,https://www.swarmapp.com/c/1JRlBFZ0JUd,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,埼玉県,さいたま市 緑区,2,19,22132.0,22.0
4,1465266130478673924,2021-11-29 19:27:23+09,136.572155356,36.513232021,0101000020E61000000AC8BF184F1261403DBA3C96B1414240,石川県,白山市,,,4bb02597f964a520a2393ce3,ゴーゴーカレー 松任バイパス店,飲食,カレー,カレーライス店,133890514,corin0609,,,JP,"I'm at ゴーゴーカレー 松任バイパス店 in 白山市, 石川県 https://t.co/0OpJ5md295",,,"['ゴーゴーカレー', '松任', 'バイパス']",0,https://www.swarmapp.com/c/eGBRdNESDCS,,2021-11-29 20:55:13,2021-11-29 20:55:13,石川県,加賀市,石川県,小松市,2,19,17210.0,17.0
4,1465266116654215172,2021-11-29 19:27:20+09,139.832699597,35.70497694,0101000020E61000003C10A079A57A6140F9DD32AF3CDA4140,東京都,墨田区,,,4b6419d2f964a520059f2ae3,Mr.デンジャー ステーキ&グリル 立花本店,飲食,鉄板焼き,ステーキハウス,41834725,gothlos,,,JP,"스테이크집 와봤는데 만석 떠있네 헐 ㅋㅋㅋ;; 역시 고기의날 (@ ミスターデンジャー in 墨田区, 東京都) https://t.co/VJJn1GmxHP https://t.co/W0XwXR9geH",,스테이크집 와봤는데 만석 떠있네 헐 ㅋㅋㅋ;; 역시 고기의날,['ミスターデンジャー'],1,https://www.swarmapp.com/c/loexOIIz1mg,https://fastly.4sqi.net/img/general/1200x630/22266511_tL57wQf0gBxICxy9ULISBB3Mr2uaOfMcREYcHjIP_kw.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,江東区,東京都,江東区,2,19,13107.0,13.0
4,1465266111461703681,2021-11-29 19:27:18+09,139.747053981,35.736602365,0101000020E6100000BB17C0DDE777614067EA7DFC48DE4140,東京都,豊島区,,,4e945bc2d5fb27b8eaec4956,JR 駒込駅,交通施設,駅,鉄道駅,129861654,sdk_221327,,,JP,"I'm at JR 駒込駅 - @jreast_official in 豊島区, 東京都 https://t.co/99CMMBRSCo",,,"['JR', '駒込駅', 'jreast', 'official']",0,https://www.swarmapp.com/c/kVFhS3U1EBk,,2021-11-29 20:55:13,2021-11-29 20:55:13,千葉県,船橋市,千葉県,船橋市,2,19,13116.0,13.0
4,1465266109586804742,2021-11-29 19:27:18+09,139.345983267,35.594999408,0101000020E61000004E17804B126B6140EB3FCBF028CC4140,神奈川県,相模原市 緑区,,,4b72aad2f964a520f2822de3,無印良品,ショッピング,その他小売店,その他の店舗,723934291,9000_Tc,,,JP,"I'm at 無印良品 in 相模原市, 神奈川県 https://t.co/2EErI5BehK",,,['無印良品'],0,https://www.swarmapp.com/c/3OnB4dAjuAp,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,八王子市,東京都,八王子市,2,19,14151.0,14.0
4,1465266104251600896,2021-11-29 19:27:17+09,132.462308407,34.391213985,0101000020E61000006317003BCB8E60400BA8C34C13324140,広島県,広島市 中区,,,5063c4aae4b0d41cab694b7c,ドン・キホーテ 広島八丁堀店,ショッピング,ディスカウントストア,ディスカウントストア,184792821,1987musasi,,,JP,"I'm at ドン・キホーテ 広島八丁堀店 - @donki_donki in Hiroshima, 広島県 https://t.co/2aqaxbIbCJ",,,"['ドン・キホーテ', '広島', '八丁堀', 'donki', 'donki', 'Hiro', 'shima']",0,https://www.swarmapp.com/c/fhFMw32TMEo,,2021-11-29 20:55:13,2021-11-29 20:55:13,広島県,広島市 南区,広島県,広島市 中区,2,19,34101.0,34.0
4,1465266090905378828,2021-11-29 19:27:14+09,139.38708,36.151946,0101000020E6100000F19D98F5626C614007616EF772134240,埼玉県,熊谷市,,,5f35354c9f92087f3913bba6,Welcia ウエルシア,ショッピング,ドラッグストア,ドラッグストア,557595892,konpaku_noah86,,,JP,"I'm at Welcia ウエルシア in 熊谷市, 埼玉県 https://t.co/FV50X0V4qk",,,"['Welcia', 'ウエルシア']",0,https://www.swarmapp.com/c/2j4ehGE468J,,2021-11-29 20:55:13,2021-11-29 20:55:13,埼玉県,熊谷市,埼玉県,熊谷市,2,19,11202.0,11.0
4,1465266085662502913,2021-11-29 19:27:12+09,136.849636,35.217214,0101000020E61000002330D637301B6140DE1D19ABCD9B4140,愛知県,清須市,,,501338dce4b0e28d98d1cc1b,ピアゴ 清洲店,,,,775240092,KoiiroIris_0915,,,JP,"I'm at ピアゴ 清洲店 in 清須市, 愛知県 https://t.co/EWZPYNNkIc",,,"['ピアゴ', '清洲']",0,https://www.swarmapp.com/c/2bZx0JuWSdS,,2021-11-29 20:55:13,2021-11-29 20:55:13,愛知県,名古屋市 中区,愛知県,名古屋市 中村区,2,19,23233.0,23.0
4,1465266083062063104,2021-11-29 19:27:12+09,139.658138752,36.048509097,0101000020E6100000400200790F7561403596CC8B35064240,埼玉県,久喜市,,,4b884c0af964a52066ed31e3,久喜白岡JCT,交通施設,その他交通施設,道路,3300435018,K_TDI75,,,JP,"I'm at 久喜白岡JCT - @e_nexco_kanto in 久喜市, 埼玉県 https://t.co/a4nJnr7SS9",,,"['久喜', '白岡', 'JCT', 'e', 'nexco', 'kanto']",0,https://www.swarmapp.com/c/6YtAxs5Rku4,,2021-11-29 20:55:13,2021-11-29 20:55:13,栃木県,宇都宮市,栃木県,宇都宮市,2,19,11232.0,11.0
4,1465266070395277316,2021-11-29 19:27:09+09,130.410654545,33.593059254,0101000020E610000052170015244D604095429A5DE9CB4040,福岡県,福岡市 博多区,,,4b68da16f964a5201b902be3,櫛田神社,観光,歴史的建造物・ランドマーク,神社,1377028878,27u3,,,JP,"お祈りロケ地巡礼してる (@ 櫛田神社 in 福岡市, 福岡県) https://t.co/tL667UEnSA",,お祈りロケ地巡礼してる,"['お祈り', 'ロケ地', '巡礼', 'し', 'てる', '櫛田神社']",1,https://www.swarmapp.com/c/l4OWLnnIOW6,,2021-11-29 20:55:13,2021-11-29 20:55:13,栃木県,宇都宮市,栃木県,宇都宮市,2,19,40132.0,40.0
4,1465266072072994818,2021-11-29 19:27:09+09,130.52444,31.603106,0101000020E6100000DB166536C85060407905A227659A3F40,鹿児島県,鹿児島市,,,5aa8bebd93bd630ddd9f6c0c,明和県営住宅前バス停,交通施設,その他交通施設,バス停,1256502248,east1_kn02,,,JP,"190円だったので明和に来た 大半がここで降りるんですね #ぽるたび (@ 明和県営住宅前バス停 in 鹿児島市, 鹿児島県) https://t.co/IO4popWuGk https://t.co/EhRRIG7JcX",,190円だったので明和に来た 大半がここで降りるんですね,"['190円', '明和', '来', '大半', 'ここ', '降りる', 'ん', 'ぽ', 'たび', '明和', '県営', '住宅', 'バス停']",1,https://www.swarmapp.com/c/4qpI4IxZCzW,https://fastly.4sqi.net/img/general/1200x630/67483616_GflxVaGET33p9VZAJmlMamTKoVq89LWTtZ_YqBJJwJc.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,京都府,京都市 左京区,京都府,京都市 左京区,2,19,46201.0,46.0
4,1465266055358599172,2021-11-29 19:27:05+09,139.697009,35.658402,0101000020E61000009180D1E54D7661407DCF488446D44140,東京都,渋谷区,,,4b627827f964a520c8482ae3,ケンタッキーフライドチキン,飲食,西洋料理店,フライドチキン店,141168224,garcia_paru111,,,JP,"I'm at ケンタッキーフライドチキン - @kfc_jp in 渋谷区, 東京都 https://t.co/54lF7UnU3Q",,,"['ケンタッキーフライドチキン', 'kfc', 'jp']",0,https://www.swarmapp.com/c/fH64N5kpg8f,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,川崎市 川崎区,東京都,渋谷区,2,19,13113.0,13.0
4,1465266052020027394,2021-11-29 19:27:04+09,135.778859854,35.028379853,0101000020E61000001D23806BECF86040094076F3A1834140,京都府,京都市 左京区,,,4b66d1acf964a5200d2c2be3,ローソン 百万遍店,ショッピング,コンビニエンスストア,コンビニ,866005935990292480,Furnitureloquat,,,JP,"I'm at ローソン 百万遍店 - @akiko_lawson in 京都市, 京都府 https://t.co/IrpWMFCPh6",,,"['ローソン', '百万遍', 'akiko', 'lawson']",0,https://www.swarmapp.com/c/e05dG3x8CE7,,2021-11-29 20:55:13,2021-11-29 20:55:13,京都府,京都市 左京区,京都府,京都市 左京区,2,19,26103.0,26.0
4,1465266049973166082,2021-11-29 19:27:04+09,137.940323353,36.232409233,0101000020E61000009A190021173E61400083F395BF1D4240,長野県,松本市,,,4ba440b9f964a520499038e3,松本IC,交通施設,その他交通施設,料金所,1071701200930652160,d______sprk,,,JP,"I'm at 松本IC - @c_nexco_hachi in 松本市, 長野県 https://t.co/iiKPdxi4PM",,,"['松本', 'IC', 'c', 'nexco', 'hachi']",0,https://www.swarmapp.com/c/h4ZWMWpvave,,2021-11-29 20:55:13,2021-11-29 20:55:13,長野県,松本市,長野県,松本市,2,19,20202.0,20.0
4,1465266046475112449,2021-11-29 19:27:03+09,139.69714,35.68954,0101000020E610000078978BF84E76614055A4C2D842D84140,東京都,新宿区,,,57467ae0498eb02f2189df51,Hot Spoon,飲食,カレー,カレーライス店,112169688,tectite,,,JP,"I'm at Hot Spoon in 新宿区, 東京都 https://t.co/d4kb2j9g1u",,,"['Hot', 'Spoon']",0,https://www.swarmapp.com/c/etFBwsRqc4D,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,新宿区,東京都,千代田区,2,19,13104.0,13.0
4,1465266019778412550,2021-11-29 19:26:57+09,134.690537453,34.826697952,0101000020E61000008A2900E218D660404EC10D3DD1694140,兵庫県,姫路市,,,4b58da2bf964a520cd6e28e3,姫路駅,交通施設,駅,鉄道駅,577615022,chanakikun,,,JP,"逆張りで城は見てないね (@ 姫路駅 - @jrwest_kinki_a in 姫路市, 兵庫県) https://t.co/IT6MKAXBsH",,逆張りで城は見てないね,"['逆張り', '城', '見', 'て', '姫路駅', 'jrwest', 'kinki', 'a']",1,https://www.swarmapp.com/c/eoqsFCUz9ml,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,豊島区,東京都,千代田区,2,19,28201.0,28.0
4,1465266021384822784,2021-11-29 19:26:57+09,135.57493837,34.816864,0101000020E6100000B30B27E565F26040CFA3E2FF8E684140,大阪府,茨木市,,,4e5c9659d4c0c4d56977d266,阪急茨木(阪急茨木市駅)バス停,交通施設,その他交通施設,バスターミナル,58137725,chijsha,,,JP,"I'm at 阪急茨木バス停 in 茨木市, 大阪府 https://t.co/OVxD15nbBJ https://t.co/glBWxBiMLz",,,"['阪急', '茨木', 'バス停']",0,https://www.swarmapp.com/c/4GxBunbuPrq,https://fastly.4sqi.net/img/general/1200x630/7424259_6aNvIijZeou9ym2Z9qxfIdu0-DYQFfQjaBz4dqvadqs.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,大阪府,茨木市,大阪府,茨木市,2,19,27211.0,27.0
4,1465266007631663105,2021-11-29 19:26:54+09,139.15782,35.25378,0101000020E6100000F35487DC0C6561407F30F0DC7BA04140,神奈川県,小田原市,,,61a4aad44e46f0082a56f165,小田原新幹線クリニック,生活サービス,医療・福祉施設,病院,132955442,KayamaTrain86,,,JP,"コロナワクチンの1回目接種〜 (@ 小田原新幹線クリニック in 小田原市, 神奈川県) https://t.co/tHQi0S0ngy",,コロナワクチンの1回目接種〜,"['コロナ', 'ワクチン', '1回目', '接種', '小田原', '新幹線', 'クリニック']",1,https://www.swarmapp.com/c/iaqnXAgmAop,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,小田原市,神奈川県,秦野市,2,19,14206.0,14.0
4,1465265995006763012,2021-11-29 19:26:51+09,140.339414477,36.309501375,0101000020E610000020D0BF7BDC8A614095D8B5BD9D274240,茨城県,笠間市,,,4bdf66c90ee3a593c42934b0,友部SA (下り),交通施設,その他交通施設,サービスエリア,1366679114,T4KUOR4CING,,,JP,"I'm at 友部SA (下り) in 笠間市, 茨城県 https://t.co/PhWkHprEIp",,,"['友部', 'SA', '下り']",0,https://www.swarmapp.com/c/jr2QkAmNHsq,,2021-11-29 20:55:13,2021-11-29 20:55:13,茨城県,つくば市,茨城県,つくば市,2,19,8216.0,8.0
4,1465265957073563652,2021-11-29 19:26:42+09,135.827879906,34.683519716,0101000020E6100000232900FE7DFA60401332F5927D574140,奈良県,奈良市,,,4c692ca28e7c0f4756dcde0f,パケット 奈良店,ショッピング,食料品店,スーパーマーケット,136852665,futari5124,,,JP,"I'm at パケット 奈良店 in 奈良市, 奈良県 https://t.co/7EXaVfyWtk",,,"['パケット', '奈良']",0,https://www.swarmapp.com/c/fDrqQD1UUPL,,2021-11-29 20:55:13,2021-11-29 20:55:13,奈良県,奈良市,奈良県,奈良市,2,19,29201.0,29.0
4,1465265946529091584,2021-11-29 19:26:39+09,135.562463,34.664394,0101000020E6100000B9C667B2FFF160404ED4D2DC0A554140,大阪府,東大阪市,,,51440397e4b075ebc398d2b2,ニュー松坂 布施店,飲食,鉄板焼き,ステーキハウス,3744307939,sochanYZF_R6,,,JP,"これは美味い (@ ニュー松坂 布施店 in Higashiosaka, Ōsaka) https://t.co/Qr6YNHUlQU",,これは美味い,"['これ', '美味い', 'ニュー', '松坂', '布施', 'Higashiosaka', 'Ōsaka']",1,https://www.swarmapp.com/c/5JCGRO0j82r,,2021-11-29 20:55:13,2021-11-29 20:55:13,兵庫県,神戸市 中央区,大阪府,東大阪市,2,19,27227.0,27.0
4,1465265944868139008,2021-11-29 19:26:39+09,138.387422785,34.975821295,0101000020E61000009CE977C4654C6140F86152B6E77C4140,静岡県,静岡市 葵区,,,4b6a4e42f964a5208bd12be3,新静岡駅 (S01),交通施設,駅,鉄道駅,56870970,barca27,,,JP,"I'm at 新静岡駅 in 静岡市, 静岡県 https://t.co/gHtBZNCU3O",,,['新静岡駅'],0,https://www.swarmapp.com/c/hYbSWaR8bHW,,2021-11-29 20:55:13,2021-11-29 20:55:13,静岡県,静岡市 葵区,静岡県,静岡市 清水区,2,19,22101.0,22.0
4,1465265934877216773,2021-11-29 19:26:36+09,132.474431992,34.39908432,0101000020E61000001E3A008C2E8F60408A5FEB3115334140,広島県,広島市 南区,,,4cc7aadabe874688510480af,山陽新幹線 広島駅,交通施設,駅,鉄道駅,1429375868,forestskygood,,,JP,"ひろしま！ (@ 山陽新幹線 広島駅 in 広島市, 広島県) https://t.co/CsdD0Zc8PK",,ひろしま!,"['ひろしま', '山陽新幹線', '広島駅']",1,https://www.swarmapp.com/c/lTiTQYOXKqs,,2021-11-29 20:55:13,2021-11-29 20:55:13,愛知県,名古屋市 港区,愛知県,名古屋市 港区,2,19,34103.0,34.0
4,1465265933275041801,2021-11-29 19:26:36+09,136.909448266,35.98805926,0101000020E6100000F7FB3F331A1D6140E01AD0B978FE4140,岐阜県,郡上市,,,4e4456fb887703085fdf6f35,ひるがの高原SA (下り),交通施設,その他交通施設,サービスエリア,244011692,as285e,,,JP,"I'm at ひるがの高原SA (下り) - @hiruganokougenn in 郡上市, 岐阜県 https://t.co/c9wN9YzWit",,,"['ひるがの高原', 'SA', '下り', 'hiruganokougenn']",0,https://www.swarmapp.com/c/9DXQgg8DhM9,,2021-11-29 20:55:13,2021-11-29 20:55:13,愛知県,名古屋市 中村区,愛知県,名古屋市 中村区,2,19,21219.0,21.0
4,1465265929164632077,2021-11-29 19:26:35+09,135.82757714,34.683605999,0101000020E6100000F3E60D837BFA6040F786C06680574140,奈良県,奈良市,,,5073b231e4b0bf4aebf43ca0,小西さくら通り商店街,ショッピング,複合商業施設・百貨店・免税店,ショッピングモール,136852665,futari5124,,,JP,"I'm at 小西さくら通り商店街 in 奈良市, 奈良県 https://t.co/713s9A31w6",,,"['小西', 'さくら通り', '商', '街']",0,https://www.swarmapp.com/c/epYOd5PKeCB,,2021-11-29 20:55:13,2021-11-29 20:55:13,奈良県,奈良市,奈良県,奈良市,2,19,29201.0,29.0
4,1465265923351269386,2021-11-29 19:26:34+09,139.715012312,35.729321551,0101000020E6100000E0088061E176614010E898685ADD4140,東京都,豊島区,,,4b5d3f64f964a520b15729e3,コミックとらのあな 池袋店B,ショッピング,その他小売店,コミック店,2954867958,85P_1070,,,JP,"I'm at コミックとらのあな 池袋店B - @tora_ikebukuro in 豊島区, 東京都 https://t.co/HsR7oe0cy9",,,"['コミックとらのあな', '池袋', 'B', 'tora', 'ikebukuro']",0,https://www.swarmapp.com/c/0HdvRbrZ2t6,,2021-11-29 20:55:13,2021-11-29 20:55:13,埼玉県,志木市,埼玉県,志木市,2,19,13116.0,13.0
4,1465265918771138565,2021-11-29 19:26:33+09,139.654112,36.312507,0101000020E61000007AFD497CEE746140B262B83A00284240,栃木県,栃木市,,,4c818572dc018cfa49bec66c,セブンイレブン 栃木岩舟町店,ショッピング,コンビニエンスストア,コンビニ,38666207,soda68k,,,JP,"I'm at セブンイレブン 栃木岩舟町店 - @711sej in 栃木市, 栃木県 https://t.co/WcEyiTcxLe",,,"['セブンイレブン', '栃木', '岩舟町', '711', 'sej']",0,https://www.swarmapp.com/c/itTQFF6hb9e,,2021-11-29 20:55:13,2021-11-29 20:55:13,栃木県,栃木市,栃木県,栃木市,2,19,9203.0,9.0
4,1465265908318973953,2021-11-29 19:26:30+09,139.769695668,35.699981299,0101000020E6100000DA3DCF58A17861402082B9FC98D94140,東京都,千代田区,,,61430c920434c4059cfdd28f,オリンピック　外神田店,,,,180521126,kn2bk1,,,JP,"あれ、いつのまにかできたんだ (@ オリンピック 外神田店 - @olympic_osc in 千代田区, 東京都) https://t.co/rUFo4dJj0K https://t.co/j21pnzlbis",,あれ、いつのまにかできたんだ,"['でき', 'ん', 'オリンピック', '外', '神田', 'olympic', 'osc']",1,https://www.swarmapp.com/c/4s7fmKkCiO3,https://fastly.4sqi.net/img/general/1200x630/499674011_8hvsLcgn-Zp3Cl9cBq0WEex00OpAkaeFWI2UOjXasi8.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,八王子市,東京都,八王子市,2,19,13101.0,13.0
4,1465265903478661121,2021-11-29 19:26:29+09,135.813894868,34.684763666,0101000020E6100000270E406D0BFA6040C37AF755A6574140,奈良県,奈良市,,,4b9e03dbf964a5209ac636e3,奈良中央郵便局,生活サービス,その他生活サービス,郵便局,89016159,tsubo_san_dayo,,,JP,"I'm at 奈良中央郵便局 - @posukuma_yubin in 奈良市, 奈良県 https://t.co/6kGxdswF3z",,,"['奈良中央郵便局', 'posukuma', 'yubin']",0,https://www.swarmapp.com/c/9sy77LnlVHJ,,2021-11-29 20:55:13,2021-11-29 20:55:13,京都府,京都市 下京区,奈良県,奈良市,2,19,29201.0,29.0
4,1465265870356242433,2021-11-29 19:26:21+09,139.775871634,35.69556071,0101000020E610000092BDBFF0D378614091EA222208D94140,東京都,千代田区,,,4b53bc1af964a520aba927e3,岩本町駅 (S08),交通施設,駅,地下鉄駅,131897017,mochishawa_neko,,,JP,"I'm at 岩本町駅 - @toeikotsu in 千代田区, 東京都 https://t.co/gblVRvYnh1",,,"['岩本町駅', 'toeikotsu']",0,https://www.swarmapp.com/c/ixaD9jQc0er,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,川崎市 多摩区,神奈川県,川崎市 多摩区,2,19,13101.0,13.0
4,1465265864979144707,2021-11-29 19:26:20+09,139.777132,35.697896,0101000020E61000009A95ED43DE7861402E01F8A754D94140,東京都,千代田区,,,5c1b591fd0a149002cdacc9d,Craft Beer Bar IBREW,飲食,バー,ビールバー,302041795,bonkuramanSSR,,,JP,"I'm at Craft Beer Bar @IBREW2012 in 千代田区, 東京都 https://t.co/LTKRssKyyJ",,,"['Craft', 'Beer', 'Bar', 'IBREW', '2012']",0,https://www.swarmapp.com/c/0mc2bA51CsS,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,静岡県,沼津市,2,19,13101.0,13.0
4,1465265846515904517,2021-11-29 19:26:15+09,141.571990564,42.904567938,0101000020E610000005C027BF4DB261402E5CD7E1C8734540,北海道,恵庭市,,,54fd22fa498e38ba3d627264,フレスポ恵み野,ショッピング,複合商業施設・百貨店・免税店,ショッピングモール,205757434,BG5B_Kiyosan,,,JP,"I'm at フレスポ恵み野 in 恵庭市, 北海道 https://t.co/p4XJhSHydI",,,['フレスポ恵み野'],0,https://www.swarmapp.com/c/7pZXrthtnBT,,2021-11-29 20:55:13,2021-11-29 20:55:13,北海道,札幌市 清田区,北海道,札幌市 白石区,2,19,1231.0,1.0
3,1465265824172810243,2021-11-29 19:26:10+09,141.4949093,40.52928877,0101000020E61000008F3F074CD6AF614021A502BCBF434440,青森県,八戸市,,,,,,,,122840253,sunao7,,,JP,"I'm at Amerikaya 八戸シンフォニープラザ沼館店 in 八戸市, 青森県 https://t.co/jnYgokgaiW",,,"['Amerikaya', '八戸', 'シンフォニープラザ沼館']",0,https://www.swarmapp.com/c/2gPZUyhmOnP,,2021-11-29 20:45:03,2021-11-29 20:45:03,青森県,八戸市,青森県,八戸市,2,19,2203.0,2.0
3,1465265826316144645,2021-11-29 19:26:10+09,139.34542049,35.5952903,0101000020E6100000637D45AF0D6B61402210F97832CC4140,神奈川県,相模原市 緑区,,,,,,,,723934291,9000_Tc,,,JP,"I'm at ユニクロ in 相模原市, 神奈川県 https://t.co/dPOEAJJYfT",,,['ユニクロ'],0,https://www.swarmapp.com/c/fuwgtBLmFyl,,2021-11-29 20:45:03,2021-11-29 20:45:03,東京都,八王子市,東京都,八王子市,2,19,14151.0,14.0
3,1465265820494409730,2021-11-29 19:26:09+09,139.67759115,36.06569517,0101000020E6100000E4A9A2D3AE756140DC5307B368084240,埼玉県,久喜市,,,,,,,,83295025,Iburin,,,JP,"I'm at マツモトキヨシ 東武久喜駅店 in 久喜市, 埼玉県 https://t.co/nSOkwxoFMF",,,"['マツモトキヨシ', '東武', '久喜駅']",0,https://www.swarmapp.com/c/aFJLvowMTUT,,2021-11-29 20:45:03,2021-11-29 20:45:03,栃木県,小山市,栃木県,下野市,2,19,11232.0,11.0
3,1465265800563290115,2021-11-29 19:26:04+09,140.47581221,40.5892491,0101000020E6100000991F87DA398F614046D9B6836C4B4440,青森県,弘前市,,,,,,,,1250465811375906816,Hirodai_Old_Boy,,,JP,@taiyaki271828 昨日は風呂の前の廊下で滑ってこけたわ。,,昨日は風呂の前の廊下で滑ってこけたわ。,"['taiyaki', '271828', '昨日', '風呂', '前', '廊下', '滑っ', 'こけ']",1,,,2021-11-29 20:45:03,2021-11-29 20:45:03,青森県,弘前市,青森県,弘前市,0,19,2202.0,2.0
3,1465265788378624001,2021-11-29 19:26:01+09,139.67755979,36.06560796,0101000020E61000004F64DE91AE756140554775D765084240,埼玉県,久喜市,,,,,,,,83295025,Iburin,,,JP,"I'm at ケンタッキーフライドチキン - @kfc_jp in 久喜市, 埼玉県 https://t.co/GNHlS18OHl",,,"['ケンタッキーフライドチキン', 'kfc', 'jp']",0,https://www.swarmapp.com/c/1pUzABavpoX,,2021-11-29 20:45:03,2021-11-29 20:45:03,栃木県,小山市,栃木県,下野市,2,19,11232.0,11.0
4,1465265776835899395,2021-11-29 19:25:59+09,133.9214,34.665928,0101000020E61000001A51DA1B7CBD6040CFBEF2203D554140,岡山県,岡山市 北区,,,608b6c6aa27a1512104d58d0,ホビーショップ タムタム 岡山店,ショッピング,その他小売店,ホビーショップ,126043920,ururin0211,,,JP,"I'm at ホビーショップ タムタム 岡山店 in 岡山市, 岡山県 https://t.co/IefKXuYE84",,,"['ホビーショップ', 'タムタム', '岡山']",0,https://www.swarmapp.com/c/dJjtlyK8CrZ,,2021-11-29 20:55:13,2021-11-29 20:55:13,岡山県,岡山市 北区,岡山県,岡山市 北区,2,19,33101.0,33.0
